"","zip","family_size","income_limit","year"
"20434","974","10",52459.1666666667,"2018"
"20435","974","11",60328.0416666666,"2018"
"20436","974","NoAnswer",1,"2018"
"20437","975","1",16883.3333333333,"2018"
"20438","975","2",19300,"2018"
"20439","975","3",21716.6666666667,"2018"
"20440","975","4",24083.3333333333,"2018"
"20441","975","5",26033.3333333333,"2018"
"20442","975","6",27966.6666666667,"2018"
"20443","975","7",29900,"2018"
"20444","975","8",31816.6666666667,"2018"
"20445","975","9",36589.1666666667,"2018"
"20446","975","10",42077.5416666667,"2018"
"20447","975","11",48389.1729166667,"2018"
"20448","975","NoAnswer",1,"2018"
"20449","976","1",13221.4285714286,"2018"
"20450","976","2",15114.2857142857,"2018"
"20451","976","3",17007.1428571429,"2018"
"20452","976","4",18850,"2018"
"20453","976","5",20371.4285714286,"2018"
"20454","976","6",21892.8571428571,"2018"
"20455","976","7",23414.2857142857,"2018"
"20456","976","8",24900,"2018"
"20457","976","9",28635,"2018"
"20458","976","10",32930.25,"2018"
"20459","976","11",37869.7875,"2018"
"20460","976","NoAnswer",1,"2018"
"20461","977","1",18811.1111111111,"2018"
"20462","977","2",21505.5555555556,"2018"
"20463","977","3",24205.5555555556,"2018"
"20464","977","4",26855.5555555556,"2018"
"20465","977","5",29016.6666666667,"2018"
"20466","977","6",31177.7777777778,"2018"
"20467","977","7",33338.8888888889,"2018"
"20468","977","8",35488.8888888889,"2018"
"20469","977","9",40812.2222222222,"2018"
"20470","977","10",46934.0555555555,"2018"
"20471","977","11",53974.1638888889,"2018"
"20472","977","NoAnswer",1,"2018"
"20473","978","1",19862.5,"2018"
"20474","978","2",22700,"2018"
"20475","978","3",25537.5,"2018"
"20476","978","4",28350,"2018"
"20477","978","5",30643.75,"2018"
"20478","978","6",32906.25,"2018"
"20479","978","7",35187.5,"2018"
"20480","978","8",37450,"2018"
"20481","978","9",43067.5,"2018"
"20482","978","10",49527.625,"2018"
"20483","978","11",56956.76875,"2018"
"20484","978","NoAnswer",1,"2018"
"20485","979","1",15850,"2018"
"20486","979","2",18120,"2018"
"20487","979","3",20390,"2018"
"20488","979","4",22610,"2018"
"20489","979","5",24430,"2018"
"20490","979","6",26250,"2018"
"20491","979","7",28070,"2018"
"20492","979","8",29870,"2018"
"20493","979","9",34350.5,"2018"
"20494","979","10",39503.075,"2018"
"20495","979","11",45428.53625,"2018"
"20496","979","NoAnswer",1,"2018"
"20497","980","1",30830,"2018"
"20498","980","2",35220,"2018"
"20499","980","3",39630,"2018"
"20500","980","4",44020,"2018"
"20501","980","5",47570,"2018"
"20502","980","6",51100,"2018"
"20503","980","7",54610,"2018"
"20504","980","8",58130,"2018"
"20505","980","9",66849.5,"2018"
"20506","980","10",76876.925,"2018"
"20507","980","11",88408.46375,"2018"
"20508","980","NoAnswer",1,"2018"
"20509","981","1",25750,"2018"
"20510","981","2",29416.6666666667,"2018"
"20511","981","3",33100,"2018"
"20512","981","4",36750,"2018"
"20513","981","5",39716.6666666667,"2018"
"20514","981","6",42666.6666666667,"2018"
"20515","981","7",45600,"2018"
"20516","981","8",48533.3333333333,"2018"
"20517","981","9",55813.3333333333,"2018"
"20518","981","10",64185.3333333333,"2018"
"20519","981","11",73813.1333333333,"2018"
"20520","981","NoAnswer",1,"2018"
"20521","982","1",26835.7142857143,"2018"
"20522","982","2",30671.4285714286,"2018"
"20523","982","3",34500,"2018"
"20524","982","4",38314.2857142857,"2018"
"20525","982","5",41400,"2018"
"20526","982","6",44471.4285714286,"2018"
"20527","982","7",47528.5714285714,"2018"
"20528","982","8",50600,"2018"
"20529","982","9",58190,"2018"
"20530","982","10",66918.5,"2018"
"20531","982","11",76956.275,"2018"
"20532","982","NoAnswer",1,"2018"
"20533","983","1",24325,"2018"
"20534","983","2",27787.5,"2018"
"20535","983","3",31268.75,"2018"
"20536","983","4",34725,"2018"
"20537","983","5",37518.75,"2018"
"20538","983","6",40300,"2018"
"20539","983","7",43081.25,"2018"
"20540","983","8",45850,"2018"
"20541","983","9",52727.5,"2018"
"20542","983","10",60636.625,"2018"
"20543","983","11",69732.11875,"2018"
"20544","983","NoAnswer",1,"2018"
"20545","984","1",24816.6666666667,"2018"
"20546","984","2",28350,"2018"
"20547","984","3",31900,"2018"
"20548","984","4",35416.6666666667,"2018"
"20549","984","5",38266.6666666667,"2018"
"20550","984","6",41116.6666666667,"2018"
"20551","984","7",43950,"2018"
"20552","984","8",46766.6666666667,"2018"
"20553","984","9",53781.6666666667,"2018"
"20554","984","10",61848.9166666667,"2018"
"20555","984","11",71126.2541666667,"2018"
"20556","984","NoAnswer",1,"2018"
"20557","985","1",22988.8888888889,"2018"
"20558","985","2",26266.6666666667,"2018"
"20559","985","3",29555.5555555556,"2018"
"20560","985","4",32822.2222222222,"2018"
"20561","985","5",35461.1111111111,"2018"
"20562","985","6",38088.8888888889,"2018"
"20563","985","7",40716.6666666667,"2018"
"20564","985","8",43333.3333333333,"2018"
"20565","985","9",49833.3333333333,"2018"
"20566","985","10",57308.3333333333,"2018"
"20567","985","11",65904.5833333333,"2018"
"20568","985","NoAnswer",1,"2018"
"20569","986","1",22692.8571428571,"2018"
"20570","986","2",25942.8571428571,"2018"
"20571","986","3",29178.5714285714,"2018"
"20572","986","4",32407.1428571429,"2018"
"20573","986","5",35014.2857142857,"2018"
"20574","986","6",37607.1428571429,"2018"
"20575","986","7",40200,"2018"
"20576","986","8",42785.7142857143,"2018"
"20577","986","9",49203.5714285714,"2018"
"20578","986","10",56584.1071428571,"2018"
"20579","986","11",65071.7232142857,"2018"
"20580","986","NoAnswer",1,"2018"
"20581","987","1",10850,"2018"
"20582","987","2",12400,"2018"
"20583","987","3",13950,"2018"
"20584","987","4",15450,"2018"
"20585","987","5",16700,"2018"
"20586","987","6",17950,"2018"
"20587","987","7",19200,"2018"
"20588","987","8",20400,"2018"
"20589","987","9",23460,"2018"
"20590","987","10",26979,"2018"
"20591","987","11",31025.85,"2018"
"20592","987","NoAnswer",1,"2018"
"20593","988","1",21625,"2018"
"20594","988","2",24712.5,"2018"
"20595","988","3",27800,"2018"
"20596","988","4",30881.25,"2018"
"20597","988","5",33362.5,"2018"
"20598","988","6",35837.5,"2018"
"20599","988","7",38312.5,"2018"
"20600","988","8",40768.75,"2018"
"20601","988","9",46884.0625,"2018"
"20602","988","10",53916.671875,"2018"
"20603","988","11",62004.17265625,"2018"
"20604","988","NoAnswer",1,"2018"
"20605","989","1",23762.5,"2018"
"20606","989","2",27150,"2018"
"20607","989","3",30550,"2018"
"20608","989","4",33937.5,"2018"
"20609","989","5",36662.5,"2018"
"20610","989","6",39375,"2018"
"20611","989","7",42087.5,"2018"
"20612","989","8",44800,"2018"
"20613","989","9",51520,"2018"
"20614","989","10",59248,"2018"
"20615","989","11",68135.2,"2018"
"20616","989","NoAnswer",1,"2018"
"20617","990","1",22916.6666666667,"2018"
"20618","990","2",26183.3333333333,"2018"
"20619","990","3",29458.3333333333,"2018"
"20620","990","4",32725,"2018"
"20621","990","5",35350,"2018"
"20622","990","6",37966.6666666667,"2018"
"20623","990","7",40583.3333333333,"2018"
"20624","990","8",43200,"2018"
"20625","990","9",49680,"2018"
"20626","990","10",57132,"2018"
"20627","990","11",65701.8,"2018"
"20628","990","NoAnswer",1,"2018"
"20629","991","1",22909.0909090909,"2018"
"20630","991","2",26177.2727272727,"2018"
"20631","991","3",29450,"2018"
"20632","991","4",32718.1818181818,"2018"
"20633","991","5",35340.9090909091,"2018"
"20634","991","6",37959.0909090909,"2018"
"20635","991","7",40577.2727272727,"2018"
"20636","991","8",43190.9090909091,"2018"
"20637","991","9",49669.5454545454,"2018"
"20638","991","10",57119.9772727273,"2018"
"20639","991","11",65687.9738636363,"2018"
"20640","991","NoAnswer",1,"2018"
"20641","992","1",22850,"2018"
"20642","992","2",26100,"2018"
"20643","992","3",29350,"2018"
"20644","992","4",32600,"2018"
"20645","992","5",35250,"2018"
"20646","992","6",37850,"2018"
"20647","992","7",40450,"2018"
"20648","992","8",43050,"2018"
"20649","992","9",49507.5,"2018"
"20650","992","10",56933.625,"2018"
"20651","992","11",65473.66875,"2018"
"20652","992","NoAnswer",1,"2018"
"20653","993","1",23395,"2018"
"20654","993","2",26730,"2018"
"20655","993","3",30080,"2018"
"20656","993","4",33410,"2018"
"20657","993","5",36085,"2018"
"20658","993","6",38760,"2018"
"20659","993","7",41430,"2018"
"20660","993","8",44105,"2018"
"20661","993","9",50720.75,"2018"
"20662","993","10",58328.8625,"2018"
"20663","993","11",67078.191875,"2018"
"20664","993","NoAnswer",1,"2018"
"20665","994","1",22816.6666666667,"2018"
"20666","994","2",26066.6666666667,"2018"
"20667","994","3",29333.3333333333,"2018"
"20668","994","4",32566.6666666667,"2018"
"20669","994","5",35183.3333333333,"2018"
"20670","994","6",37783.3333333333,"2018"
"20671","994","7",40383.3333333333,"2018"
"20672","994","8",43000,"2018"
"20673","994","9",49450,"2018"
"20674","994","10",56867.5,"2018"
"20675","994","11",65397.625,"2018"
"20676","994","NoAnswer",1,"2018"
"20677","995","1",30390,"2018"
"20678","995","2",34725,"2018"
"20679","995","3",39055,"2018"
"20680","995","4",43375,"2018"
"20681","995","5",46860,"2018"
"20682","995","6",50330,"2018"
"20683","995","7",53800,"2018"
"20684","995","8",57275,"2018"
"20685","995","9",65866.25,"2018"
"20686","995","10",75746.1875,"2018"
"20687","995","11",87108.115625,"2018"
"20688","995","NoAnswer",1,"2018"
"20689","996","1",30411.5384615385,"2018"
"20690","996","2",34753.8461538462,"2018"
"20691","996","3",39092.3076923077,"2018"
"20692","996","4",43411.5384615385,"2018"
"20693","996","5",46896.1538461538,"2018"
"20694","996","6",50373.0769230769,"2018"
"20695","996","7",53842.3076923077,"2018"
"20696","996","8",57323.0769230769,"2018"
"20697","996","9",65921.5384615385,"2018"
"20698","996","10",75809.7692307692,"2018"
"20699","996","11",87181.2346153846,"2018"
"20700","996","NoAnswer",1,"2018"
"20701","997","1",30592.8571428571,"2018"
"20702","997","2",34957.1428571429,"2018"
"20703","997","3",39321.4285714286,"2018"
"20704","997","4",43671.4285714286,"2018"
"20705","997","5",47178.5714285714,"2018"
"20706","997","6",50671.4285714286,"2018"
"20707","997","7",54164.2857142857,"2018"
"20708","997","8",57664.2857142857,"2018"
"20709","997","9",66313.9285714286,"2018"
"20710","997","10",76261.0178571429,"2018"
"20711","997","11",87700.1705357143,"2018"
"20712","997","NoAnswer",1,"2018"
"20713","998","1",31075,"2018"
"20714","998","2",35508.3333333333,"2018"
"20715","998","3",39941.6666666667,"2018"
"20716","998","4",44358.3333333333,"2018"
"20717","998","5",47916.6666666667,"2018"
"20718","998","6",51466.6666666667,"2018"
"20719","998","7",55016.6666666667,"2018"
"20720","998","8",58566.6666666667,"2018"
"20721","998","9",67351.6666666667,"2018"
"20722","998","10",77454.4166666667,"2018"
"20723","998","11",89072.5791666666,"2018"
"20724","998","NoAnswer",1,"2018"
"20725","999","1",29166.6666666667,"2018"
"20726","999","2",33333.3333333333,"2018"
"20727","999","3",37483.3333333333,"2018"
"20728","999","4",41633.3333333333,"2018"
"20729","999","5",44966.6666666667,"2018"
"20730","999","6",48300,"2018"
"20731","999","7",51633.3333333333,"2018"
"20732","999","8",54966.6666666667,"2018"
"20733","999","9",63211.6666666667,"2018"
"20734","999","10",72693.4166666667,"2018"
"20735","999","11",83597.4291666667,"2018"
"20736","999","NoAnswer",1,"2018"
"20737","100","1",33293.75,"2019"
"20738","100","2",38056.25,"2019"
"20739","100","3",42818.75,"2019"
"20740","100","4",47543.75,"2019"
"20741","100","5",51356.25,"2019"
"20742","100","6",55156.25,"2019"
"20743","100","7",58968.75,"2019"
"20744","100","8",62768.75,"2019"
"20745","100","9",72184.0625,"2019"
"20746","100","10",83011.671875,"2019"
"20747","100","11",95463.42265625,"2019"
"20748","100","NoAnswer",1,"2019"
"20749","101","1",33614.2857142857,"2019"
"20750","101","2",38421.4285714286,"2019"
"20751","101","3",43228.5714285714,"2019"
"20752","101","4",48000,"2019"
"20753","101","5",51850,"2019"
"20754","101","6",55685.7142857143,"2019"
"20755","101","7",59535.7142857143,"2019"
"20756","101","8",63371.4285714286,"2019"
"20757","101","9",72877.1428571429,"2019"
"20758","101","10",83808.7142857143,"2019"
"20759","101","11",96380.0214285714,"2019"
"20760","101","NoAnswer",1,"2019"
"20761","102","1",32625,"2019"
"20762","102","2",37300,"2019"
"20763","102","3",41975,"2019"
"20764","102","4",46600,"2019"
"20765","102","5",50337.5,"2019"
"20766","102","6",54062.5,"2019"
"20767","102","7",57800,"2019"
"20768","102","8",61525,"2019"
"20769","102","9",70753.75,"2019"
"20770","102","10",81366.8125,"2019"
"20771","102","11",93571.834375,"2019"
"20772","102","NoAnswer",1,"2019"
"20773","103","1",33614.2857142857,"2019"
"20774","103","2",38421.4285714286,"2019"
"20775","103","3",43228.5714285714,"2019"
"20776","103","4",48000,"2019"
"20777","103","5",51850,"2019"
"20778","103","6",55685.7142857143,"2019"
"20779","103","7",59535.7142857143,"2019"
"20780","103","8",63371.4285714286,"2019"
"20781","103","9",72877.1428571429,"2019"
"20782","103","10",83808.7142857143,"2019"
"20783","103","11",96380.0214285714,"2019"
"20784","103","NoAnswer",1,"2019"
"20785","104","1",37050,"2019"
"20786","104","2",42350,"2019"
"20787","104","3",47650,"2019"
"20788","104","4",52910,"2019"
"20789","104","5",57170,"2019"
"20790","104","6",61390,"2019"
"20791","104","7",65640,"2019"
"20792","104","8",69860,"2019"
"20793","104","9",80339,"2019"
"20794","104","10",92389.85,"2019"
"20795","104","11",106248.3275,"2019"
"20796","104","NoAnswer",1,"2019"
"20797","105","1",35150,"2019"
"20798","105","2",40175,"2019"
"20799","105","3",45206.25,"2019"
"20800","105","4",50193.75,"2019"
"20801","105","5",54231.25,"2019"
"20802","105","6",58237.5,"2019"
"20803","105","7",62262.5,"2019"
"20804","105","8",66275,"2019"
"20805","105","9",76216.25,"2019"
"20806","105","10",87648.6875,"2019"
"20807","105","11",100795.990625,"2019"
"20808","105","NoAnswer",1,"2019"
"20809","106","1",35200,"2019"
"20810","106","2",40228.5714285714,"2019"
"20811","106","3",45257.1428571429,"2019"
"20812","106","4",50257.1428571429,"2019"
"20813","106","5",54292.8571428571,"2019"
"20814","106","6",58307.1428571429,"2019"
"20815","106","7",62335.7142857143,"2019"
"20816","106","8",66350,"2019"
"20817","106","9",76302.5,"2019"
"20818","106","10",87747.875,"2019"
"20819","106","11",100910.05625,"2019"
"20820","106","NoAnswer",1,"2019"
"20821","107","1",34585,"2019"
"20822","107","2",39530,"2019"
"20823","107","3",44475,"2019"
"20824","107","4",49385,"2019"
"20825","107","5",53350,"2019"
"20826","107","6",57295,"2019"
"20827","107","7",61255,"2019"
"20828","107","8",65200,"2019"
"20829","107","9",74980,"2019"
"20830","107","10",86227,"2019"
"20831","107","11",99161.05,"2019"
"20832","107","NoAnswer",1,"2019"
"20833","108","1",35468.75,"2019"
"20834","108","2",40537.5,"2019"
"20835","108","3",45606.25,"2019"
"20836","108","4",50643.75,"2019"
"20837","108","5",54712.5,"2019"
"20838","108","6",58756.25,"2019"
"20839","108","7",62818.75,"2019"
"20840","108","8",66862.5,"2019"
"20841","108","9",76891.875,"2019"
"20842","108","10",88425.65625,"2019"
"20843","108","11",101689.5046875,"2019"
"20844","108","NoAnswer",1,"2019"
"20845","109","1",33300,"2019"
"20846","109","2",38055,"2019"
"20847","109","3",42820,"2019"
"20848","109","4",47545,"2019"
"20849","109","5",51360,"2019"
"20850","109","6",55160,"2019"
"20851","109","7",58970,"2019"
"20852","109","8",62775,"2019"
"20853","109","9",72191.25,"2019"
"20854","109","10",83019.9375,"2019"
"20855","109","11",95472.928125,"2019"
"20856","109","NoAnswer",1,"2019"
"20857","110","1",37266.6666666667,"2019"
"20858","110","2",42600,"2019"
"20859","110","3",47933.3333333333,"2019"
"20860","110","4",53233.3333333333,"2019"
"20861","110","5",57516.6666666667,"2019"
"20862","110","6",61766.6666666667,"2019"
"20863","110","7",66033.3333333333,"2019"
"20864","110","8",70283.3333333333,"2019"
"20865","110","9",80825.8333333333,"2019"
"20866","110","10",92949.7083333333,"2019"
"20867","110","11",106892.164583333,"2019"
"20868","110","NoAnswer",1,"2019"
"20869","111","1",34200,"2019"
"20870","111","2",39100,"2019"
"20871","111","3",44000,"2019"
"20872","111","4",48850,"2019"
"20873","111","5",52775,"2019"
"20874","111","6",56675,"2019"
"20875","111","7",60600,"2019"
"20876","111","8",64500,"2019"
"20877","111","9",74175,"2019"
"20878","111","10",85301.25,"2019"
"20879","111","11",98096.4375,"2019"
"20880","111","NoAnswer",1,"2019"
"20881","112","1",35250,"2019"
"20882","112","2",40300,"2019"
"20883","112","3",45350,"2019"
"20884","112","4",50350,"2019"
"20885","112","5",54400,"2019"
"20886","112","6",58416.6666666667,"2019"
"20887","112","7",62466.6666666667,"2019"
"20888","112","8",66483.3333333333,"2019"
"20889","112","9",76455.8333333333,"2019"
"20890","112","10",87924.2083333333,"2019"
"20891","112","11",101112.839583333,"2019"
"20892","112","NoAnswer",1,"2019"
"20893","113","1",34200,"2019"
"20894","113","2",39100,"2019"
"20895","113","3",44000,"2019"
"20896","113","4",48850,"2019"
"20897","113","5",52775,"2019"
"20898","113","6",56675,"2019"
"20899","113","7",60600,"2019"
"20900","113","8",64500,"2019"
"20901","113","9",74175,"2019"
"20902","113","10",85301.25,"2019"
"20903","113","11",98096.4375,"2019"
"20904","113","NoAnswer",1,"2019"
"20905","114","1",35250,"2019"
"20906","114","2",40300,"2019"
"20907","114","3",45350,"2019"
"20908","114","4",50350,"2019"
"20909","114","5",54400,"2019"
"20910","114","6",58416.6666666667,"2019"
"20911","114","7",62466.6666666667,"2019"
"20912","114","8",66483.3333333333,"2019"
"20913","114","9",76455.8333333333,"2019"
"20914","114","10",87924.2083333333,"2019"
"20915","114","11",101112.839583333,"2019"
"20916","114","NoAnswer",1,"2019"
"20917","115","1",37266.6666666667,"2019"
"20918","115","2",42600,"2019"
"20919","115","3",47933.3333333333,"2019"
"20920","115","4",53233.3333333333,"2019"
"20921","115","5",57516.6666666667,"2019"
"20922","115","6",61766.6666666667,"2019"
"20923","115","7",66033.3333333333,"2019"
"20924","115","8",70283.3333333333,"2019"
"20925","115","9",80825.8333333333,"2019"
"20926","115","10",92949.7083333333,"2019"
"20927","115","11",106892.164583333,"2019"
"20928","115","NoAnswer",1,"2019"
"20929","116","1",37350,"2019"
